X,Y,StationVal,LocalEasti,LocalNorth,LocalHeigh,Descriptor,Field6,Field7,Field8,Field9,Field10,Field11,Field12,Feature,icon_url
435391.051472722,9108564.68211207,604034,435391.051,9108564.682,85.083,S,,,,,,,,,./0.png
435420.392542904,9108571.5192813,604040,435420.393,9108571.519,88.981,S,,,,,,,,,./0.png
435448.746890096,9108580.73857673,604046,435448.747,9108580.739,92.375,S,,,,,,,,,./0.png
435477.777316954,9108588.56410187,604052,435477.777,9108588.564,91.059,S,,,,,,,,,./0.png
435505.976555353,9108599.34815396,604058,435505.977,9108599.348,87.212,S,,,,,,,,,./0.png
435534.82247927,9108607.42166354,604064,435534.822,9108607.422,89.067,S,,,,,,,,,./0.png
435563.679377631,9108615.31989944,604070,435563.679,9108615.320,90.596,S,,,,,,,,,./0.png
435593.234936524,9108621.72026584,604076,435593.235,9108621.720,89.279,S,,,,,,,,,./0.png
435622.982601321,9108626.21447049,604082,435622.983,9108626.214,74.806,S,,,,,,,,,./0.png
435652.729201852,9108631.69132171,604088,435652.729,9108631.691,68.127,S,,,,,,,,,./0.png
435679.84814222,9108645.77993897,604094,435679.848,9108645.780,72.596,S,,,,,,,,,./0.png
435714.008394133,9108653.62837263,604102,435714.008,9108653.628,52.647,S,,,,,,,,,./0.png
435738.342711655,9108659.78325948,604106,435738.343,9108659.783,50.542,S,,,,,,,,,./0.png
435764.841321847,9108658.24671762,604112,435764.841,9108658.247,47.260,S,,,,,,,,,./0.png
435793.440055568,9108685.16446771,604118,435793.440,9108685.164,46.568,S,,,,,,,,,./0.png
435816.395026239,9108713.0690607,604124,435816.395,9108713.069,46.835,S,,,,,,,,,./0.png
435848.652780416,9108710.0347066,604130,435848.653,9108710.035,46.734,S,,,,,,,,,./0.png
435875.038078225,9108708.48700482,604136,435875.038,9108708.487,47.498,S,,,,,,,,,./0.png
435908.90108533,9108717.47672354,604142,435908.901,9108717.477,47.595,S,,,,,,,,,./0.png
435938.671214941,9108722.67904019,604148,435938.671,9108722.679,59.680,S,,,,,,,,,./0.png
435972.17708994,9108715.42249665,604154,435972.177,9108715.422,48.184,S,,,,,,,,,./0.png
435997.691443246,9108734.64787937,604160,435997.691,9108734.648,49.104,S,,,,,,,,,./0.png
436024.773492924,9108748.8872388,604166,436024.773,9108748.887,49.479,S,,,,,,,,,./0.png
436053.673419753,9108756.746256,604172,436053.673,9108756.746,58.095,S,,,,,,,,,./0.png
436079.67400937,9108757.31186958,604178,436079.674,9108757.312,52.779,S,,,,,,,,,./0.png
436113.973617474,9108764.43403289,604184,436113.974,9108764.434,51.762,S,,,,,,,,,./0.png
436146.630793716,9108759.98212533,604190,436146.631,9108759.982,49.919,S,,,,,,,,,./0.png
436167.024444029,9108778.99167666,604196,436167.024,9108778.992,49.921,S,,,,,,,,,./0.png
436201.910935935,9108784.58927699,604202,436201.911,9108784.589,56.987,S,,,,,,,,,./0.png
436227.683016782,9108803.23466196,604208,436227.683,9108803.235,63.236,S,,,,,,,,,./0.png
436256.136579271,9108813.07890123,604214,436256.137,9108813.079,66.719,S,,,,,,,,,./0.png
436284.844696739,9108821.46668333,604220,436284.845,9108821.467,68.350,S,,,,,,,,,./0.png
436314.052394114,9108828.92075535,604226,436314.052,9108828.921,76.210,S,,,,,,,,,./0.png
436332.765124709,9108836.17644764,604230,436332.765,9108836.176,79.924,S,,,,,,,,,./0.png
436368.106987681,9108839.46113886,604238,436368.107,9108839.461,59.118,S,,,,,,,,,./0.png
436398.378302178,9108860.8445891,604244,436398.378,9108860.845,62.363,S,,,,,,,,,./0.png
436429.186777304,9108862.31483698,604250,436429.187,9108862.315,64.228,S,,,,,,,,,./0.png
436460.097555901,9108863.80564767,604256,436460.098,9108863.806,66.586,S,,,,,,,,,./0.png
436483.789388933,9108871.62245308,604262,436483.789,9108871.622,71.540,S,,,,,,,,,./0.png
436518.838178107,9108876.78171684,604268,436518.838,9108876.782,65.229,S,,,,,,,,,./0.png
436549.639411652,9108878.27421563,604274,436549.639,9108878.274,74.387,S,,,,,,,,,./0.png
436573.740791852,9108884.99285485,604280,436573.741,9108884.993,81.479,S,,,,,,,,,./0.png
436594.719716852,9108902.23522908,604284,436594.720,9108902.235,75.315,S,,,,,,,,,./0.png
436631.625301943,9108918.33146892,604292,436631.625,9108918.331,82.768,S,,,,,,,,,./0.png
436660.66790283,9108926.19760371,604298,436660.668,9108926.198,80.475,S,,,,,,,,,./0.png
436696.533177617,9108945.67038824,604306,436696.533,9108945.670,75.019,S,,,,,,,,,./0.png
436718.415505386,9108942.45465591,604310,436718.416,9108942.455,77.340,S,,,,,,,,,./0.png
436748.167400103,9108947.57158845,604316,436748.167,9108947.572,78.566,S,,,,,,,,,./0.png
436774.935690276,9108962.68085713,604322,436774.936,9108962.681,87.213,S,,,,,,,,,./0.png
436814.630287988,9108969.48177898,604330,436814.630,9108969.482,74.120,S,,,,,,,,,./0.png
436843.529155475,9108977.36774654,604336,436843.529,9108977.368,66.250,S,,,,,,,,,./0.png
436862.968976796,9108982.41806904,604340,436862.969,9108982.418,69.204,S,,,,,,,,,./0.png
436889.815668547,9108997.10830776,604346,436889.816,9108997.108,82.443,S,,,,,,,,,./0.png
436918.971383174,9109004.81707236,604352,436918.971,9109004.817,91.437,S,,,,,,,,,./0.png
436947.247381809,9109014.20308888,604358,436947.247,9109014.203,94.680,S,,,,,,,,,./0.png
436976.523706795,9109021.31409587,604364,436976.524,9109021.314,85.901,S,,,,,,,,,./0.png
437005.002884573,9109030.6257145,604370,437005.003,9109030.626,85.897,S,,,,,,,,,./0.png
437033.652705651,9109039.74638459,604376,437033.653,9109039.746,85.003,S,,,,,,,,,./0.png
437061.316331871,9109051.57817465,604382,437061.316,9109051.578,77.846,S,,,,,,,,,./0.png
437088.728517745,9109065.13389754,604388,437088.729,9109065.134,73.419,S,,,,,,,,,./0.png
437120.197073237,9109064.41560586,604394,437120.197,9109064.416,73.054,S,,,,,,,,,./0.png
437160.099184876,9109070.70415795,604402,437160.099,9109070.704,75.647,S,,,,,,,,,./0.png
437178.087277049,9109080.0938957,604406,437178.087,9109080.094,79.962,S,,,,,,,,,./0.png
437205.960667246,9109091.84596178,604412,437205.961,9109091.846,87.080,S,,,,,,,,,./0.png
437234.056618731,9109102.79544066,604418,437234.057,9109102.795,96.568,S,,,,,,,,,./0.png
437262.971009605,9109110.28135783,604424,437262.971,9109110.281,93.054,S,,,,,,,,,./0.png
437291.492713584,9109119.61667503,604430,437291.493,9109119.617,87.220,S,,,,,,,,,./0.png
437320.434593491,9109128.07324678,604436,437320.435,9109128.073,88.764,S,,,,,,,,,./0.png
437349.287703503,9109136.085636,604442,437349.288,9109136.086,92.912,S,,,,,,,,,./0.png
437378.276825704,9109144.02870182,604448,437378.277,9109144.029,102.394,S,,,,,,,,,./0.png
437406.627766925,9109153.52716027,604454,437406.628,9109153.527,110.173,S,,,,,,,,,./0.png
437435.696882222,9109160.89986979,604460,437435.697,9109160.900,105.863,S,,,,,,,,,./0.png
437465.130920798,9109167.72185926,604466,437465.131,9109167.722,109.838,S,,,,,,,,,./0.png
437494.545259826,9109174.02987934,604472,437494.545,9109174.030,106.929,S,,,,,,,,,./0.png
437522.718672132,9109184.30810606,604478,437522.719,9109184.308,110.980,S,,,,,,,,,./0.png
437551.877980253,9109191.19957305,604484,437551.878,9109191.200,108.397,S,,,,,,,,,./0.png
437580.212216209,9109201.6983314,604490,437580.212,9109201.698,97.155,S,,,,,,,,,./0.png
437613.050584785,9109214.03379716,604498,437613.051,9109214.034,99.562,S,,,,,,,,,./0.png
437637.371683384,9109219.96837386,604502,437637.372,9109219.968,98.549,S,,,,,,,,,./0.png
437665.931445185,9109228.85394544,604508,437665.931,9109228.854,108.334,S,,,,,,,,,./0.png
437695.607127361,9109234.61067804,604514,437695.607,9109234.611,116.399,S,,,,,,,,,./0.png
437729.034624697,9109244.73831871,604522,437729.035,9109244.738,131.400,S,,,,,,,,,./0.png
437752.770610037,9109252.41477028,604526,437752.771,9109252.415,123.018,S,,,,,,,,,./0.png
437783.033599061,9109256.1083023,604532,437783.034,9109256.108,111.521,S,,,,,,,,,./0.png
437820.717550865,9109269.548589,604540,437820.718,9109269.549,99.184,S,,,,,,,,,./0.png
437839.555747615,9109276.40508627,604544,437839.556,9109276.405,108.693,S,,,,,,,,,./0.png
437864.027400234,9109281.86151728,604550,437864.027,9109281.862,108.715,S,,,,,,,,,./0.png
437897.949717093,9109290.48130716,604556,437897.950,9109290.481,106.239,S,,,,,,,,,./0.png
437926.013488036,9109301.61485342,604562,437926.013,9109301.615,112.869,S,,,,,,,,,./0.png
437955.00835887,9109309.17044496,604568,437955.008,9109309.170,119.743,S,,,,,,,,,./0.png
437983.682290606,9109318.56040837,604574,437983.682,9109318.560,123.281,S,,,,,,,,,./0.png
438012.906266135,9109325.10735174,604580,438012.906,9109325.107,125.122,S,,,,,,,,,./0.png
438039.781883917,9109340.27423955,604586,438039.782,9109340.274,127.814,S,,,,,,,,,./0.png
438074.954327736,9109344.39637793,604594,438074.954,9109344.396,137.505,S,,,,,,,,,./0.png
438098.851173275,9109351.99014989,604598,438098.851,9109351.990,149.425,S,,,,,,,,,./0.png
438127.798084265,9109360.07143035,604604,438127.798,9109360.071,159.096,S,,,,,,,,,./0.png
438157.219537818,9109366.23465854,604610,438157.220,9109366.235,167.253,S,,,,,,,,,./0.png
438184.722855742,9109379.31515614,604616,438184.723,9109379.315,176.084,S,,,,,,,,,./0.png
438213.508243728,9109387.37897815,604622,438213.508,9109387.379,181.540,S,,,,,,,,,./0.png
438242.767942123,9109394.01263479,604628,438242.768,9109394.013,189.376,S,,,,,,,,,./0.png
438272.238537626,9109400.42601794,604634,438272.239,9109400.426,189.098,S,,,,,,,,,./0.png
438299.307581934,9109414.96778727,604640,438299.308,9109414.968,187.477,S,,,,,,,,,./0.png
438327.367081354,9109425.42860153,604646,438327.367,9109425.429,177.982,S,,,,,,,,,./0.png
438357.839106059,9109428.19515107,604652,438357.839,9109428.195,172.032,S,,,,,,,,,./0.png
438385.492856661,9109440.63566022,604658,438385.493,9109440.636,165.763,S,,,,,,,,,./0.png
438414.557433537,9109448.13439099,604664,438414.557,9109448.134,168.956,S,,,,,,,,,./0.png
438447.873223066,9109459.08166484,604672,438447.873,9109459.082,167.799,S,,,,,,,,,./0.png
438472.091147551,9109465.09945704,604676,438472.091,9109465.099,167.494,S,,,,,,,,,./0.png
438500.958867776,9109473.11212154,604682,438500.959,9109473.112,178.933,S,,,,,,,,,./0.png
438530.97738959,9109477.99663739,604688,438530.977,9109477.997,181.444,S,,,,,,,,,./0.png
438563.478840434,9109491.40122447,604696,438563.479,9109491.401,170.254,S,,,,,,,,,./0.png
438588.971625244,9109493.08900103,604700,438588.972,9109493.089,166.489,S,,,,,,,,,./0.png
438615.916964613,9109507.78300798,604706,438615.917,9109507.783,166.088,S,,,,,,,,,./0.png
438645.907320708,9109512.43688157,604712,438645.907,9109512.437,166.366,S,,,,,,,,,./0.png
438674.870948062,9109520.24663721,604718,438674.871,9109520.247,167.244,S,,,,,,,,,./0.png
438703.581781639,9109528.74683079,604724,438703.582,9109528.747,178.345,S,,,,,,,,,./0.png
438732.433572943,9109537.01214253,604730,438732.434,9109537.012,180.281,S,,,,,,,,,./0.png
438761.802854841,9109543.5849937,604736,438761.803,9109543.585,172.879,S,,,,,,,,,./0.png
438791.537675448,9109548.6211543,604742,438791.538,9109548.621,174.027,S,,,,,,,,,./0.png
438820.667458529,9109555.89272348,604748,438820.667,9109555.893,179.387,S,,,,,,,,,./0.png
438849.097239712,9109565.50224723,604754,438849.097,9109565.502,186.013,S,,,,,,,,,./0.png
438878.684631495,9109571.13645517,604760,438878.685,9109571.136,195.359,S,,,,,,,,,./0.png
438906.659393751,9109582.32957589,604766,438906.659,9109582.330,206.444,S,,,,,,,,,./0.png
438936.082372008,9109588.47514454,604772,438936.082,9109588.475,219.697,S,,,,,,,,,./0.png
438965.321984646,9109595.80024318,604778,438965.322,9109595.800,230.208,S,,,,,,,,,./0.png
438993.359963175,9109606.79111559,604784,438993.360,9109606.791,230.122,S,,,,,,,,,./0.png
439022.031436937,9109615.64949206,604790,439022.031,9109615.649,228.894,S,,,,,,,,,./0.png
439050.416580256,9109625.21011463,604796,439050.417,9109625.210,221.870,S,,,,,,,,,./0.png
439078.416826314,9109636.36646379,604802,439078.417,9109636.366,211.708,S,,,,,,,,,./0.png
439107.975666828,9109642.40744598,604808,439107.976,9109642.407,210.976,S,,,,,,,,,./0.png
439135.469524164,9109654.80623873,604814,439135.470,9109654.806,203.639,S,,,,,,,,,./0.png
439164.102249422,9109663.95321958,604820,439164.102,9109663.953,206.406,S,,,,,,,,,./0.png
439193.693009747,9109669.88328684,604826,439193.693,9109669.883,212.990,S,,,,,,,,,./0.png
439221.820426602,9109680.71122237,604832,439221.820,9109680.711,212.135,S,,,,,,,,,./0.png
439250.532985383,9109689.0909178,604838,439250.533,9109689.091,212.099,S,,,,,,,,,./0.png
439279.458723722,9109696.98733794,604844,439279.459,9109696.987,210.574,S,,,,,,,,,./0.png
439308.082372236,9109706.24424748,604850,439308.082,9109706.244,205.440,S,,,,,,,,,./0.png
439337.314444921,9109712.9916672,604856,439337.314,9109712.992,197.102,S,,,,,,,,,./0.png
439365.723893817,9109723.02444881,604862,439365.724,9109723.024,192.259,S,,,,,,,,,./0.png
439393.721055145,9109733.78056487,604868,439393.721,9109733.781,178.772,S,,,,,,,,,./0.png
439422.590626448,9109741.9643526,604874,439422.591,9109741.964,170.048,S,,,,,,,,,./0.png
439451.246547922,9109751.13634456,604880,439451.247,9109751.136,164.492,S,,,,,,,,,./0.png
439485.708872737,9109757.91141241,604888,439485.709,9109757.911,175.430,S,,,,,,,,,./0.png
439510.208344569,9109763.46428828,604892,439510.208,9109763.464,173.217,S,,,,,,,,,./0.png
439539.230481355,9109770.49113827,604898,439539.230,9109770.491,174.744,S,,,,,,,,,./0.png
439558.355045906,9109776.52348723,604902,439558.355,9109776.523,168.624,S,,,,,,,,,./0.png
439595.998457679,9109790.56160668,604910,439595.998,9109790.562,158.450,S,,,,,,,,,./0.png
439624.757521109,9109798.80303369,604916,439624.758,9109798.803,154.738,S,,,,,,,,,./0.png
439654.45790749,9109804.47626622,604922,439654.458,9109804.476,153.800,S,,,,,,,,,./0.png
439683.353708689,9109812.61224875,604928,439683.354,9109812.612,153.649,S,,,,,,,,,./0.png
439711.765252485,9109822.15576984,604934,439711.765,9109822.156,149.321,S,,,,,,,,,./0.png
439739.874497528,9109832.69355022,604940,439739.874,9109832.694,143.603,S,,,,,,,,,./0.png
439764.269328003,9109838.20896641,604946,439764.269,9109838.209,131.810,S,,,,,,,,,./0.png
439797.455591372,9109849.57368149,604952,439797.456,9109849.574,106.341,S,,,,,,,,,./0.png
439825.622191287,9109860.14206457,604958,439825.622,9109860.142,93.725,S,,,,,,,,,./0.png
439848.203588687,9109872.16260954,604964,439848.204,9109872.163,91.122,S,,,,,,,,,./0.png
439883.409032548,9109876.72846389,604970,439883.409,9109876.728,89.506,S,,,,,,,,,./0.png
439911.654002467,9109886.93716242,604976,439911.654,9109886.937,88.041,S,,,,,,,,,./0.png
439940.504231087,9109894.92229854,604982,439940.504,9109894.922,88.578,S,,,,,,,,,./0.png
439969.257945325,9109903.66246597,604988,439969.258,9109903.662,93.615,S,,,,,,,,,./0.png
439997.823758495,9109912.87351936,604994,439997.824,9109912.874,98.756,S,,,,,,,,,./0.png
